,title,url,language,domain,date,query,company,topic,company_query,crawl_source
50,The ‘stock picker’s market’ has gone up in smoke - MarketWatch,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS90aGUtc3RvY2stcGlja2Vycy1tYXJrZXQtaGFzLWdvbmUtdXAtaW4tc21va2UtMjAxOC0wMy0yONIBXmh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9hbXAvc3RvcnkvdGhlLXN0b2NrLXBpY2tlcnMtbWFya2V0LWhhcy1nb25lLXVwLWluLXNtb2tlLTIwMTgtMDMtMjg?oc=5,,https://www.marketwatch.com,2018-04-13 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
51,Most Japan firms reluctant to boost shareholder returns further ... - Reuters,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdXMtamFwYW4tY29tcGFuaWVzLWNhc2gtaWRVU0tCTjFBNDJQR9IBAA?oc=5,,https://www.reuters.com,2017-07-19 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
52,US companies authorise more than $870bn in stock buybacks - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2RkOWE3YjcyLTFmOWItNGI2Ni1hYzc1LTIwMGQxNjUzY2U2ZtIBAA?oc=5,,https://www.ft.com,2021-10-10 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
53,Stock Market on Pace to Set Record for Days Without a 5% Drop - Business Insider,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vc3RvY2stbWFya2V0LW5ld3MtcmVjb3JkLWZvci1kYXlzLXdpdGhvdXQtNS1wZXJjZW50LXB1bGxiYWNrLTIwMTgtMdIBAA?oc=5,,https://www.businessinsider.com,2018-01-04 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
54,"Facebook's Stock Meltdown Crushed Hedge Funds, Helped ... - Business Insider",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2ZhY2Vib29rLXN0b2NrLXByaWNlLW1lbHRkb3duLWhlbHBlZC1vbmUtc3VycHJpc2luZy1ncm91cC1vZi1pbnZlc3RvcnMtdHJhZGUtcmVjb21tZW5kYXRpb24tMjAxOC030gEA?oc=5,,https://www.businessinsider.com,2018-07-27 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
55,Special situations hedge fund Sand Grove Capital names Citi's ... - HedgeWeek,https://news.google.com/rss/articles/CBMicmh0dHA6Ly93d3cuaGVkZ2V3ZWVrLmNvbS8yMDIxLzA3LzE0LzMwMzQ5NC9zcGVjaWFsLXNpdHVhdGlvbnMtaGVkZ2UtZnVuZC1zYW5kLWdyb3ZlLWNhcGl0YWwtbmFtZXMtY2l0aXMtY2FwbGFuLWNlb9IBAA?oc=5,,http://www.hedgeweek.com,2021-07-14 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
56,"The value trade, once a reliable stock-trading strategy, is struggling - Business Insider",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vb25lLW9mLWhpc3RvcnlzLW1vc3QtcmVsaWFibGUtc3RvY2stdHJhZGluZy1zdHJhdGVnaWVzLWlzLXN0cnVnZ2xpbmctMjAxNy020gFvaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9vbmUtb2YtaGlzdG9yeXMtbW9zdC1yZWxpYWJsZS1zdG9jay10cmFkaW5nLXN0cmF0ZWdpZXMtaXMtc3RydWdnbGluZy0yMDE3LTY_YW1w?oc=5,,https://www.businessinsider.com,2017-06-08 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
57,"Got Lucky, Got It Right: How Newbie Stock Jocks Beat the Market - Bloomberg",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIwLTExLTE0L2dvdC1sdWNreS1nb3QtaXQtcmlnaHQtaG93LW5ld2JpZS1zdG9jay1qb2Nrcy1iZWF0LXRoZS1tYXJrZXTSAQA?oc=5,,https://www.bloomberg.com,2020-11-14 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
58,Latin America's currencies signal economic damage despite ... - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzE3ODRiY2RjLTYzYWMtNGE3MC04YTlhLWY4N2EwYjRjMTI4Y9IBAA?oc=5,,https://www.ft.com,2022-01-17 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
59,Solidatus expands senior team with round of multiple hires – PCR - PCR-online.biz,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnBjci1vbmxpbmUuYml6LzIwMjAvMDkvMTUvc29saWRhdHVzLWV4cGFuZHMtc2VuaW9yLXRlYW0td2l0aC1yb3VuZC1vZi1tdWx0aXBsZS1oaXJlcy_SAQA?oc=5,,https://www.pcr-online.biz,2020-09-15 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
60,How a stock-market selloff made junk bonds an unlikely safe haven - MarketWatch,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9ob3ctYS1zdG9jay1tYXJrZXQtc2VsbG9mZi1tYWRlLWp1bmstYm9uZHMtYW4tdW5saWtlbHktc2FmZS1oYXZlbi0xMTYyMTAzOTQxNNIBc2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9hbXAvc3RvcnkvaG93LWEtc3RvY2stbWFya2V0LXNlbGxvZmYtbWFkZS1qdW5rLWJvbmRzLWFuLXVubGlrZWx5LXNhZmUtaGF2ZW4tMTE2MjEwMzk0MTQ?oc=5,,https://www.marketwatch.com,2021-05-15 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
61,The emerging new oil pipeline in Alaska - North of 60 Mining News,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lm1pbmluZ25ld3Nub3J0aC5jb20vc3RvcnkvMjAyMi8wMS8yNy9taW5pbmctZXhwbG9yZXJzLTIwMjEvdGhlLWVtZXJnaW5nLW5ldy1vaWwtcGlwZWxpbmUtaW4tYWxhc2thLzcxNjMuaHRtbNIBAA?oc=5,,https://www.miningnewsnorth.com,2022-01-26 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
62,ETF M&A Heats Up - ETF.com,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmV0Zi5jb20vc2VjdGlvbnMvZmVhdHVyZXMtYW5kLW5ld3MvZXRmLW1hLWhlYXRz0gEA?oc=5,,https://www.etf.com,2020-08-25 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
63,"Boomers retiring is 'catastrophe' for economy, ex-McDonald's CEO warns - Business Insider",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYm9vbWVyLXJldGlyZW1lbnQtY2F0YXN0cm9waGUtdXMtZWNvbm9teS1tY2RvbmFsZHMtZWQtcmVuc2ktMjAyMi0x0gFmaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9ib29tZXItcmV0aXJlbWVudC1jYXRhc3Ryb3BoZS11cy1lY29ub215LW1jZG9uYWxkcy1lZC1yZW5zaS0yMDIyLTE_YW1w?oc=5,,https://www.businessinsider.com,2022-01-05 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
64,Why 5 Crowded Trades by Stock Pickers Could Suffer Big Losses - Investopedia,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vd2h5LTUtY3Jvd2RlZC10cmFkZXMtYnktc3RvY2stcGlja2Vycy1jb3VsZC1zdWZmZXItYmlnLWxvc3Nlcy00Njg1NTAy0gEA?oc=5,,https://www.investopedia.com,2019-06-25 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
65,The IPO Market Was Too Good - Bloomberg,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIxLTAxLTA3L3RoZS1pcG8tbWFya2V0LXdhcy10b28tZ29vZNIBAA?oc=5,,https://www.bloomberg.com,2021-01-07 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
66,"When it comes to U.S. stocks, growth trumps quality - Business Insider",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vci13aGVuLWl0LWNvbWVzLXRvLXVzLXN0b2Nrcy1ncm93dGgtdHJ1bXBzLXF1YWxpdHktMjAxNy050gFdaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9yLXdoZW4taXQtY29tZXMtdG8tdXMtc3RvY2tzLWdyb3d0aC10cnVtcHMtcXVhbGl0eS0yMDE3LTk_YW1w?oc=5,,https://www.businessinsider.com,2017-09-30 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
67,How one bank's tech team is teaching 'on-the-fly' data - Finextra,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmZpbmV4dHJhLmNvbS9uZXdzYXJ0aWNsZS8zNjkxNC9ob3ctb25lLWJhbmtzLXRlY2gtdGVhbS1pcy10ZWFjaGluZy1vbi10aGUtZmx5LWRhdGHSAQA?oc=5,,https://www.finextra.com,2020-11-10 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
68,A portfolio of stocks being bought by mom-and-pop investors is trouncing Wall St. pros — here’s what they’re buying - MarketWatch,https://news.google.com/rss/articles/CBMimwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vc3RvcnkvYS1wb3J0Zm9saW8tb2Ytc3RvY2tzLWJlaW5nLWJvdWdodC1ieS1tb20tYW5kLXBvcC1pbnZlc3RvcnMtaXMtdHJvdW5jaW5nLXdhbGwtc3QtcHJvcy1oZXJlcy13aGF0LXRoZXlyZS1idXlpbmctMjAyMC0wNi0xNdIBnwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L2EtcG9ydGZvbGlvLW9mLXN0b2Nrcy1iZWluZy1ib3VnaHQtYnktbW9tLWFuZC1wb3AtaW52ZXN0b3JzLWlzLXRyb3VuY2luZy13YWxsLXN0LXByb3MtaGVyZXMtd2hhdC10aGV5cmUtYnV5aW5nLTIwMjAtMDYtMTU?oc=5,,https://www.marketwatch.com,2020-06-20 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
69,"Americans Have Fears About Retirement, but They Can Be Overcome - Business Insider",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vcGVyc29uYWwtZmluYW5jZS9hbWVyaWNhbnMtbWFqb3ItZmVhcnMtYWJvdXQtcmV0aXJlbWVudC1vdmVyY29tZS0yMDIxLTfSAQA?oc=5,,https://www.businessinsider.com,2021-07-08 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
70,Zymergen grabs more space in Emeryville - San Francisco Business ... - The Business Journals,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9zYW5mcmFuY2lzY28vbmV3cy8yMDE5LzA3LzE1L3p5bWVyZ2VuLWxpYml0emt5LXByb3BlcnR5LWVtZXJ5dmlsbGUuaHRtbNIBAA?oc=5,,https://www.bizjournals.com,2019-07-15 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
71,"Credit Suisse, UBS Moving Bankers to China From Hong Kong - Bloomberg",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTAyLTI0L2NyZWRpdC1zdWlzc2UtdWJzLW1vdmUtYmFua2Vycy10by1tYWlubGFuZC1jaGluYS1mcm9tLWhvbmcta29uZ9IBAA?oc=5,,https://www.bloomberg.com,2021-02-24 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
72,US Market: A basket of stocks favoured by retail traders has soared 75% this year - The Financial Express,https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9pbnZlc3RpbmctYWJyb2FkL2ZlYXR1cmVkLXN0b3JpZXMvdXMtc3RvY2tzLWZvci1yZXRhaWwtc3RvY2stdHJhZGVycy10aGlzLWlzLWEtcGFydHktdGhleS1jYW50LXNlZS1lbmRpbmcvMjEzNjk0NC_SAZgBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vaW52ZXN0aW5nLWFicm9hZC9mZWF0dXJlZC1zdG9yaWVzL3VzLXN0b2Nrcy1mb3ItcmV0YWlsLXN0b2NrLXRyYWRlcnMtdGhpcy1pcy1hLXBhcnR5LXRoZXktY2FudC1zZWUtZW5kaW5nLzIxMzY5NDQvbGl0ZS8?oc=5,,https://www.financialexpress.com,2020-11-26 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
73,"How to Invest: What New Traders Need to Know About Markets, Stocks - Bloomberg",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9zdG9yeXRocmVhZHMvMjAyMi0wMS0xNy9ob3ctdG8taW52ZXN0LXdoYXQtbmV3LXRyYWRlcnMtbmVlZC10by1rbm93LWFib3V0LW1hcmtldHMtc3RvY2tz0gEA?oc=5,,https://www.bloomberg.com,2022-01-16 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
74,"With CNOOC on board, China's Big Oil gears up for long-term ... - S&P Global",https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5zcGdsb2JhbC5jb20vY29tbW9kaXR5aW5zaWdodHMvZW4vbWFya2V0LWluc2lnaHRzL2xhdGVzdC1uZXdzL25hdHVyYWwtZ2FzLzAyMDIyMS13aXRoLWNub29jLW9uLWJvYXJkLWNoaW5hcy1iaWctb2lsLWdlYXJzLXVwLWZvci1sb25nLXRlcm0tY2FyYm9uLWZpZ2h00gEA?oc=5,,https://www.spglobal.com,2021-02-02 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
75,US government bond market specialists warn of fragility in Fed pullout - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2RjOTE2ZmE1LTZiN2ItNDIwYi05MTE3LTUxMjNlZjcwNzM1NtIBAA?oc=5,,https://www.ft.com,2021-10-06 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
76,Watch Does Russia Dictate the Risk Rally?: iCapital's Anastasia ... - Bloomberg,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMi0wMi0yMy9kb2VzLXJ1c3NpYS1kaWN0YXRlLXRoZS1yaXNrLXJhbGx5LXZpZGVvLWt6enVyZ29q0gEA?oc=5,,https://www.bloomberg.com,2022-02-23 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
77,Maybe the Index Funds Don't Vote - Bloomberg,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIxLTAxLTE5L21heWJlLXRoZS1pbmRleC1mdW5kcy1kb24tdC12b3Rl0gEA?oc=5,,https://www.bloomberg.com,2021-01-19 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
78,5 Highlights From CSP's 2020 Cold Vault Forum - CSPDailyNews.com,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vY3NwZGFpbHluZXdzLmNvbS9iZXZlcmFnZXMvNS1oaWdobGlnaHRzLWNzcHMtMjAyMC1jb2xkLXZhdWx0LWZvcnVt0gEA?oc=5,,https://cspdailynews.com,2020-11-06 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
79,Analysis - U.S. multinationals set to face much more pain from strong ... - Reuters,https://news.google.com/rss/articles/CBMisgFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9hcnRpY2xlL3VrLXVzYS1lYXJuaW5ncy1kb2xsYXItYW5hbHlzaXMvYW5hbHlzaXMtdS1zLW11bHRpbmF0aW9uYWxzc2V0LXRvLWZhY2UtbXVjaC1tb3JlLXBhaW4tZnJvbS1zdHJvbmctZG9sbGFyLWlkVUtLQk4wTUkwQ1cyMDE1MDMyMj9lZGl0aW9uLXJlZGlyZWN0PXVr0gEA?oc=5,,https://www.reuters.com,2015-03-22 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
80,The reinvention of Société Générale's investment bank - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzU0OGY1MjQ2LTc5ZTgtMTFlOC1iYzU1LTUwZGFmMTFiNzIwZNIBAA?oc=5,,https://www.ft.com,2018-06-30 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
81,"As IPO Looms, All You Need to Know About Jack Ma's Ant Group - Bloomberg",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIwLTA4LTMwL2FzLWlwby1sb29tcy1hbGwteW91LW5lZWQtdG8ta25vdy1hYm91dC1qYWNrLW1hLXMtYW50LWdyb3Vw0gEA?oc=5,,https://www.bloomberg.com,2020-08-29 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
82,"Marriott and Starwood Merger Complete, But Airbnb Still Competition - Business Insider",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWFycmlvdHQtYW5kLXN0YXJ3b29kLW1lcmdlci1jb21wbGV0ZS1idXQtYWlyYm5iLXN0aWxsLWNvbXBldGl0aW9uLTIwMTYtM9IBbWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWFycmlvdHQtYW5kLXN0YXJ3b29kLW1lcmdlci1jb21wbGV0ZS1idXQtYWlyYm5iLXN0aWxsLWNvbXBldGl0aW9uLTIwMTYtMz9hbXA?oc=5,,https://www.businessinsider.com,2016-03-23 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
83,"Ant Group Races to IPO Before Trump Vote, Turmoil Over Payments - Bloomberg",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIwLTEwLTA4L2FudC1ncm91cC1mYWNlcy11LXMtaGVhZHdpbmRzLWluLXJhY2UtdG8taXBvLWJlZm9yZS10cnVtcC12b3Rl0gEA?oc=5,,https://www.bloomberg.com,2020-10-08 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
84,UNESCO Science Report: the race against time for smarter ... - UNESCO,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vdW5lc2RvYy51bmVzY28ub3JnL2FyazovNDgyMjMvcGYwMDAwMzc3NDMzLmxvY2FsZT1lbtIBAA?oc=5,,https://unesdoc.unesco.org,2021-06-17 02:50:17,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
85,The next immigration crisis in the U.S. could be a shortage of immigrants - The Dallas Morning News,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmRhbGxhc25ld3MuY29tL29waW5pb24vY29tbWVudGFyeS8yMDE5LzEwLzA2L25leHQtaW1taWdyYXRpb24tY3Jpc2lzLXVzLWNvdWxkLXNob3J0YWdlLWltbWlncmFudHMv0gF9aHR0cHM6Ly93d3cuZGFsbGFzbmV3cy5jb20vb3Bpbmlvbi9jb21tZW50YXJ5LzIwMTkvMTAvMDYvbmV4dC1pbW1pZ3JhdGlvbi1jcmlzaXMtdXMtY291bGQtc2hvcnRhZ2UtaW1taWdyYW50cy8_b3V0cHV0VHlwZT1hbXA?oc=5,,https://www.dallasnews.com,2019-10-06 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
86,Record Alibaba Fine Shows China's Big Tech Can't Fight Back - Bloomberg,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTA0LTExL2NoaW5hLXMtcmVjb3JkLWFsaWJhYmEtZmluZS1zaG93cy1iaWctdGVjaC1jYW4tdC1maWdodC1iYWNr0gEA?oc=5,,https://www.bloomberg.com,2021-04-11 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
87,Jack Ma's Ant Set to Raise $35 Billion in Biggest-Ever IPO - Bloomberg,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIwLTEwLTI2L2phY2stbWEtcy1hbnQtcmFpc2VzLWFib3V0LTM0LTUtYmlsbGlvbi1mcm9tLWFzaWFuLWlwb3PSAQA?oc=5,,https://www.bloomberg.com,2020-10-26 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
88,Airbnb will pilot packaging deals similar to other hospitality booking sites - Business Insider,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYWlyYm5iLXdpbGwtcGlsb3QtcGFja2FnaW5nLWRlYWxzLXNpbWlsYXItdG8tb3RoZXItaG9zcGl0YWxpdHktYm9va2luZy1zaXRlcy0yMDE2LTTSAXdodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2FpcmJuYi13aWxsLXBpbG90LXBhY2thZ2luZy1kZWFscy1zaW1pbGFyLXRvLW90aGVyLWhvc3BpdGFsaXR5LWJvb2tpbmctc2l0ZXMtMjAxNi00P2FtcA?oc=5,,https://www.businessinsider.com,2016-04-28 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
89,How to Give Yourself a Midyear Financial Checkup - U.S News & World Report Money,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbW9uZXkudXNuZXdzLmNvbS9tb25leS9wZXJzb25hbC1maW5hbmNlL3NhdmluZy1hbmQtYnVkZ2V0aW5nL2FydGljbGVzL2hvdy10by1naXZlLXlvdXJzZWxmLWEtbWlkeWVhci1maW5hbmNpYWwtY2hlY2t1cNIBAA?oc=5,,https://money.usnews.com,2019-08-23 13:21:09,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
90,"Frontline workers in eye of pandemic storm for months, now fending off repo man - MarketWatch",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9mcm9udGxpbmUtd29ya2Vycy1pbi1leWUtb2YtcGFuZGVtaWMtc3Rvcm0tZm9yLW1vbnRocy1ub3ctZmVuZGluZy1vZmYtcmVwby1tYW4tMTE2MDE1ODcyNjDSAYABaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS9mcm9udGxpbmUtd29ya2Vycy1pbi1leWUtb2YtcGFuZGVtaWMtc3Rvcm0tZm9yLW1vbnRocy1ub3ctZmVuZGluZy1vZmYtcmVwby1tYW4tMTE2MDE1ODcyNjA?oc=5,,https://www.marketwatch.com,2020-10-01 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
91,The debt bubble legacy of economists Modigliani and Miller - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50Lzg3ZWZlNWE5LTRjYjYtNDkzYi1hMzFhLWY5ZWZkNWRkZDI0MtIBAA?oc=5,,https://www.ft.com,2020-10-18 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
92,How Chinese Tourists Are Changing the Travel Landscape - Condé Nast Traveler,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmNudHJhdmVsZXIuY29tL3N0b3J5L2NoaW5lc2UtdG91cmlzdHMtY2hhbmdpbmctdHJhdmVs0gFFaHR0cHM6Ly93d3cuY250cmF2ZWxlci5jb20vc3RvcnkvY2hpbmVzZS10b3VyaXN0cy1jaGFuZ2luZy10cmF2ZWwvYW1w?oc=5,,https://www.cntraveler.com,2018-11-02 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
93,"Superstorm Sandy: 5 years later, New Jersey is still storm proofing - NorthJersey.com",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5ub3J0aGplcnNleS5jb20vc3RvcnkvbmV3cy9uZXctamVyc2V5LzIwMTcvMTAvMjUvc3VwZXJzdG9ybS1zYW5keS01LXllYXJzLWxhdGVyLW5ldy1qZXJzZXktc3RpbGwtc3Rvcm0tcHJvb2ZpbmcvNzEzNjY5MDAxL9IBAA?oc=5,,https://www.northjersey.com,2017-10-25 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
94,Commodities Relative Value - Capitalizing On High Volatility Across ... - Seeking Alpha,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzM5Nzc5NjMtY29tbW9kaXRpZXMtcmVsYXRpdmUtdmFsdWUtY2FwaXRhbGl6aW5nLW9uLWhpZ2gtdm9sYXRpbGl0eS1hY3Jvc3MtY29tbW9kaXR5LXNwZWN0cnVt0gEA?oc=5,,https://seekingalpha.com,2016-05-26 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
95,Why Trickle Down Doesn't Work (NYSEARCA:SPY) - Seeking Alpha,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQxMzA3NDgtd2h5LXRyaWNrbGUtZG93bi1kb2VzbnQtd29ya9IBAA?oc=5,,https://seekingalpha.com,2017-12-08 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
96,Oil - It's The 1860s All Over Again - Seeking Alpha,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzM3NDk2NzYtb2lsLTE4NjBzLWFsbC1vdmVyLWFnYWlu0gEA?oc=5,,https://seekingalpha.com,2015-12-11 08:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
97,Alumni rage over admissions reform at elite Pakistan English-language school - The Guardian,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDE0L2p1bC8wOS9haXRjaGlzb24tY29sbGVnZS1wYWtpc3Rhbi1hbHVtbmktb3V0cmFnZS1hZG1pc3Npb25zLXJlZm9ybdIBaWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDE0L2p1bC8wOS9haXRjaGlzb24tY29sbGVnZS1wYWtpc3Rhbi1hbHVtbmktb3V0cmFnZS1hZG1pc3Npb25zLXJlZm9ybQ?oc=5,,https://www.theguardian.com,2014-07-09 07:00:00,data privacy,Goldman Sachs,social,Goldman Sachs data privacy,google
